,timestamp,customer_id,location,before,after
1,2019-09-02 13:37:00,mo589,drinks,drinks,drinks
2,2019-09-02 13:38:00,mo589,drinks,drinks,drinks
3,2019-09-02 13:39:00,mo589,fruit,drinks,fruit
4,2019-09-02 13:40:00,mo589,checkout,fruit,checkout
0,2019-09-02 13:36:00,mo590,drinks,entrance,drinks
1,2019-09-02 13:37:00,mo590,checkout,drinks,checkout
0,2019-09-02 13:36:00,mo591,drinks,entrance,drinks
1,2019-09-02 13:37:00,mo591,drinks,drinks,drinks
2,2019-09-02 13:38:00,mo591,drinks,drinks,drinks
3,2019-09-02 13:39:00,mo591,drinks,drinks,drinks
4,2019-09-02 13:40:00,mo591,drinks,drinks,drinks
5,2019-09-02 13:41:00,mo591,drinks,drinks,drinks
6,2019-09-02 13:42:00,mo591,drinks,drinks,drinks
7,2019-09-02 13:43:00,mo591,fruit,drinks,fruit
8,2019-09-02 13:44:00,mo591,fruit,fruit,fruit
9,2019-09-02 13:45:00,mo591,spices,fruit,spices
10,2019-09-02 13:46:00,mo591,spices,spices,spices
11,2019-09-02 13:47:00,mo591,spices,spices,spices
12,2019-09-02 13:48:00,mo591,dairy,spices,dairy
13,2019-09-02 13:49:00,mo591,checkout,dairy,checkout
0,2019-09-02 13:36:00,mo592,spices,entrance,spices
1,2019-09-02 13:37:00,mo592,drinks,spices,drinks
2,2019-09-02 13:38:00,mo592,drinks,drinks,drinks
3,2019-09-02 13:39:00,mo592,checkout,drinks,checkout
0,2019-09-02 13:37:00,mo593,dairy,entrance,dairy
1,2019-09-02 13:38:00,mo593,spices,dairy,spices
2,2019-09-02 13:39:00,mo593,spices,spices,spices
3,2019-09-02 13:40:00,mo593,dairy,spices,dairy
4,2019-09-02 13:41:00,mo593,dairy,dairy,dairy
5,2019-09-02 13:42:00,mo593,dairy,dairy,dairy
6,2019-09-02 13:43:00,mo593,dairy,dairy,dairy
7,2019-09-02 13:44:00,mo593,dairy,dairy,dairy
8,2019-09-02 13:45:00,mo593,spices,dairy,spices
9,2019-09-02 13:46:00,mo593,spices,spices,spices
10,2019-09-02 13:47:00,mo593,spices,spices,spices
11,2019-09-02 13:48:00,mo593,fruit,spices,fruit
12,2019-09-02 13:49:00,mo593,fruit,fruit,fruit
13,2019-09-02 13:50:00,mo593,fruit,fruit,fruit
14,2019-09-02 13:51:00,mo593,checkout,fruit,checkout
0,2019-09-02 13:37:00,mo594,fruit,entrance,fruit
1,2019-09-02 13:38:00,mo594,fruit,fruit,fruit
2,2019-09-02 13:39:00,mo594,fruit,fruit,fruit
3,2019-09-02 13:40:00,mo594,checkout,fruit,checkout
0,2019-09-02 13:39:00,mo595,fruit,entrance,fruit
1,2019-09-02 13:40:00,mo595,fruit,fruit,fruit
2,2019-09-02 13:41:00,mo595,fruit,fruit,fruit
3,2019-09-02 13:42:00,mo595,checkout,fruit,checkout
0,2019-09-02 13:39:00,mo596,fruit,entrance,fruit
1,2019-09-02 13:40:00,mo596,fruit,fruit,fruit
2,2019-09-02 13:41:00,mo596,fruit,fruit,fruit
3,2019-09-02 13:42:00,mo596,drinks,fruit,drinks
4,2019-09-02 13:43:00,mo596,drinks,drinks,drinks
5,2019-09-02 13:44:00,mo596,checkout,drinks,checkout
0,2019-09-02 13:40:00,mo597,fruit,entrance,fruit
1,2019-09-02 13:41:00,mo597,fruit,fruit,fruit
2,2019-09-02 13:42:00,mo597,dairy,fruit,dairy
3,2019-09-02 13:43:00,mo597,dairy,dairy,dairy
4,2019-09-02 13:44:00,mo597,dairy,dairy,dairy
5,2019-09-02 13:45:00,mo597,dairy,dairy,dairy
6,2019-09-02 13:46:00,mo597,dairy,dairy,dairy
7,2019-09-02 13:47:00,mo597,dairy,dairy,dairy
8,2019-09-02 13:48:00,mo597,dairy,dairy,dairy
9,2019-09-02 13:49:00,mo597,dairy,dairy,dairy
10,2019-09-02 13:50:00,mo597,checkout,dairy,checkout
0,2019-09-02 13:41:00,mo598,fruit,entrance,fruit
1,2019-09-02 13:42:00,mo598,dairy,fruit,dairy
2,2019-09-02 13:43:00,mo598,spices,dairy,spices
3,2019-09-02 13:44:00,mo598,checkout,spices,checkout
0,2019-09-02 13:41:00,mo599,drinks,entrance,drinks
1,2019-09-02 13:42:00,mo599,drinks,drinks,drinks
2,2019-09-02 13:43:00,mo599,fruit,drinks,fruit
3,2019-09-02 13:44:00,mo599,fruit,fruit,fruit
4,2019-09-02 13:45:00,mo599,fruit,fruit,fruit
5,2019-09-02 13:46:00,mo599,drinks,fruit,drinks
6,2019-09-02 13:47:00,mo599,drinks,drinks,drinks
7,2019-09-02 13:48:00,mo599,fruit,drinks,fruit
8,2019-09-02 13:49:00,mo599,fruit,fruit,fruit
9,2019-09-02 13:50:00,mo599,fruit,fruit,fruit
10,2019-09-02 13:51:00,mo599,checkout,fruit,checkout
0,2019-09-02 13:41:00,mo600,spices,entrance,spices
1,2019-09-02 13:42:00,mo600,spices,spices,spices
2,2019-09-02 13:43:00,mo600,checkout,spices,checkout
0,2019-09-02 13:43:00,mo601,spices,entrance,spices
1,2019-09-02 13:44:00,mo601,drinks,spices,drinks
2,2019-09-02 13:45:00,mo601,drinks,drinks,drinks
3,2019-09-02 13:46:00,mo601,checkout,drinks,checkout
0,2019-09-02 13:44:00,mo602,fruit,entrance,fruit
1,2019-09-02 13:45:00,mo602,fruit,fruit,fruit
2,2019-09-02 13:46:00,mo602,spices,fruit,spices
3,2019-09-02 13:47:00,mo602,spices,spices,spices
4,2019-09-02 13:48:00,mo602,spices,spices,spices
5,2019-09-02 13:49:00,mo602,spices,spices,spices
6,2019-09-02 13:50:00,mo602,drinks,spices,drinks
7,2019-09-02 13:51:00,mo602,drinks,drinks,drinks
8,2019-09-02 13:52:00,mo602,drinks,drinks,drinks
9,2019-09-02 13:53:00,mo602,spices,drinks,spices
10,2019-09-02 13:54:00,mo602,spices,spices,spices
11,2019-09-02 13:55:00,mo602,spices,spices,spices
12,2019-09-02 13:56:00,mo602,checkout,spices,checkout
0,2019-09-02 13:44:00,mo603,dairy,entrance,dairy
1,2019-09-02 13:45:00,mo603,dairy,dairy,dairy
2,2019-09-02 13:46:00,mo603,dairy,dairy,dairy
3,2019-09-02 13:47:00,mo603,checkout,dairy,checkout
0,2019-09-02 13:44:00,mo604,dairy,entrance,dairy
1,2019-09-02 13:45:00,mo604,dairy,dairy,dairy
2,2019-09-02 13:46:00,mo604,dairy,dairy,dairy
3,2019-09-02 13:47:00,mo604,fruit,dairy,fruit
4,2019-09-02 13:48:00,mo604,fruit,fruit,fruit
5,2019-09-02 13:49:00,mo604,checkout,fruit,checkout
0,2019-09-02 13:45:00,mo605,spices,entrance,spices
1,2019-09-02 13:46:00,mo605,dairy,spices,dairy
2,2019-09-02 13:47:00,mo605,fruit,dairy,fruit
3,2019-09-02 13:48:00,mo605,fruit,fruit,fruit
4,2019-09-02 13:49:00,mo605,fruit,fruit,fruit
5,2019-09-02 13:50:00,mo605,fruit,fruit,fruit
6,2019-09-02 13:51:00,mo605,checkout,fruit,checkout
0,2019-09-02 13:45:00,mo606,fruit,entrance,fruit
1,2019-09-02 13:46:00,mo606,checkout,fruit,checkout
0,2019-09-02 13:45:00,mo607,drinks,entrance,drinks
1,2019-09-02 13:46:00,mo607,drinks,drinks,drinks
2,2019-09-02 13:47:00,mo607,drinks,drinks,drinks
3,2019-09-02 13:48:00,mo607,checkout,drinks,checkout
0,2019-09-02 13:45:00,mo608,drinks,entrance,drinks
1,2019-09-02 13:46:00,mo608,drinks,drinks,drinks
2,2019-09-02 13:47:00,mo608,checkout,drinks,checkout
0,2019-09-02 13:46:00,mo609,fruit,entrance,fruit
1,2019-09-02 13:47:00,mo609,checkout,fruit,checkout
0,2019-09-02 13:46:00,mo610,spices,entrance,spices
1,2019-09-02 13:47:00,mo610,fruit,spices,fruit
2,2019-09-02 13:48:00,mo610,checkout,fruit,checkout
0,2019-09-02 13:46:00,mo611,dairy,entrance,dairy
1,2019-09-02 13:47:00,mo611,dairy,dairy,dairy
2,2019-09-02 13:48:00,mo611,dairy,dairy,dairy
3,2019-09-02 13:49:00,mo611,dairy,dairy,dairy
4,2019-09-02 13:50:00,mo611,dairy,dairy,dairy
5,2019-09-02 13:51:00,mo611,dairy,dairy,dairy
6,2019-09-02 13:52:00,mo611,checkout,dairy,checkout
0,2019-09-02 13:47:00,mo612,fruit,entrance,fruit
1,2019-09-02 13:48:00,mo612,fruit,fruit,fruit
2,2019-09-02 13:49:00,mo612,fruit,fruit,fruit
3,2019-09-02 13:50:00,mo612,fruit,fruit,fruit
4,2019-09-02 13:51:00,mo612,fruit,fruit,fruit
5,2019-09-02 13:52:00,mo612,fruit,fruit,fruit
6,2019-09-02 13:53:00,mo612,checkout,fruit,checkout
0,2019-09-02 13:47:00,mo613,fruit,entrance,fruit
1,2019-09-02 13:48:00,mo613,fruit,fruit,fruit
2,2019-09-02 13:49:00,mo613,fruit,fruit,fruit
3,2019-09-02 13:50:00,mo613,dairy,fruit,dairy
4,2019-09-02 13:51:00,mo613,dairy,dairy,dairy
5,2019-09-02 13:52:00,mo613,dairy,dairy,dairy
6,2019-09-02 13:53:00,mo613,dairy,dairy,dairy
7,2019-09-02 13:54:00,mo613,checkout,dairy,checkout
0,2019-09-02 13:47:00,mo614,spices,entrance,spices
1,2019-09-02 13:48:00,mo614,spices,spices,spices
2,2019-09-02 13:49:00,mo614,checkout,spices,checkout
0,2019-09-02 13:47:00,mo615,fruit,entrance,fruit
1,2019-09-02 13:48:00,mo615,fruit,fruit,fruit
2,2019-09-02 13:49:00,mo615,checkout,fruit,checkout
0,2019-09-02 13:47:00,mo616,spices,entrance,spices
1,2019-09-02 13:48:00,mo616,drinks,spices,drinks
2,2019-09-02 13:49:00,mo616,drinks,drinks,drinks
3,2019-09-02 13:50:00,mo616,checkout,drinks,checkout
0,2019-09-02 13:47:00,mo617,dairy,entrance,dairy
1,2019-09-02 13:48:00,mo617,checkout,dairy,checkout
0,2019-09-02 13:48:00,mo618,fruit,entrance,fruit
1,2019-09-02 13:49:00,mo618,dairy,fruit,dairy
2,2019-09-02 13:50:00,mo618,dairy,dairy,dairy
3,2019-09-02 13:51:00,mo618,dairy,dairy,dairy
4,2019-09-02 13:52:00,mo618,dairy,dairy,dairy
5,2019-09-02 13:53:00,mo618,checkout,dairy,checkout
0,2019-09-02 13:48:00,mo619,fruit,entrance,fruit
1,2019-09-02 13:49:00,mo619,fruit,fruit,fruit
2,2019-09-02 13:50:00,mo619,checkout,fruit,checkout
0,2019-09-02 13:50:00,mo620,spices,entrance,spices
1,2019-09-02 13:51:00,mo620,spices,spices,spices
2,2019-09-02 13:52:00,mo620,dairy,spices,dairy
3,2019-09-02 13:53:00,mo620,dairy,dairy,dairy
4,2019-09-02 13:54:00,mo620,dairy,dairy,dairy
5,2019-09-02 13:55:00,mo620,spices,dairy,spices
6,2019-09-02 13:56:00,mo620,fruit,spices,fruit
7,2019-09-02 13:57:00,mo620,fruit,fruit,fruit
8,2019-09-02 13:58:00,mo620,dairy,fruit,dairy
9,2019-09-02 13:59:00,mo620,dairy,dairy,dairy
10,2019-09-02 14:00:00,mo620,dairy,dairy,dairy
11,2019-09-02 14:01:00,mo620,dairy,dairy,dairy
12,2019-09-02 14:02:00,mo620,dairy,dairy,dairy
13,2019-09-02 14:03:00,mo620,dairy,dairy,dairy
14,2019-09-02 14:04:00,mo620,dairy,dairy,dairy
15,2019-09-02 14:05:00,mo620,checkout,dairy,checkout
0,2019-09-02 13:51:00,mo621,fruit,entrance,fruit
1,2019-09-02 13:52:00,mo621,checkout,fruit,checkout
0,2019-09-02 13:51:00,mo622,fruit,entrance,fruit
1,2019-09-02 13:52:00,mo622,fruit,fruit,fruit
2,2019-09-02 13:53:00,mo622,checkout,fruit,checkout
0,2019-09-02 13:51:00,mo623,dairy,entrance,dairy
1,2019-09-02 13:52:00,mo623,dairy,dairy,dairy
2,2019-09-02 13:53:00,mo623,dairy,dairy,dairy
3,2019-09-02 13:54:00,mo623,dairy,dairy,dairy
4,2019-09-02 13:55:00,mo623,dairy,dairy,dairy
5,2019-09-02 13:56:00,mo623,fruit,dairy,fruit
6,2019-09-02 13:57:00,mo623,spices,fruit,spices
7,2019-09-02 13:58:00,mo623,checkout,spices,checkout
0,2019-09-02 13:52:00,mo624,drinks,entrance,drinks
1,2019-09-02 13:53:00,mo624,drinks,drinks,drinks
2,2019-09-02 13:54:00,mo624,drinks,drinks,drinks
3,2019-09-02 13:55:00,mo624,drinks,drinks,drinks
4,2019-09-02 13:56:00,mo624,drinks,drinks,drinks
5,2019-09-02 13:57:00,mo624,drinks,drinks,drinks
6,2019-09-02 13:58:00,mo624,drinks,drinks,drinks
7,2019-09-02 13:59:00,mo624,drinks,drinks,drinks
8,2019-09-02 14:00:00,mo624,checkout,drinks,checkout
0,2019-09-02 13:55:00,mo625,spices,entrance,spices
1,2019-09-02 13:56:00,mo625,checkout,spices,checkout
0,2019-09-02 13:55:00,mo626,spices,entrance,spices
1,2019-09-02 13:56:00,mo626,checkout,spices,checkout
0,2019-09-02 13:55:00,mo627,fruit,entrance,fruit
1,2019-09-02 13:56:00,mo627,checkout,fruit,checkout
0,2019-09-02 13:55:00,mo628,dairy,entrance,dairy
1,2019-09-02 13:56:00,mo628,spices,dairy,spices
2,2019-09-02 13:57:00,mo628,spices,spices,spices
3,2019-09-02 13:58:00,mo628,spices,spices,spices
4,2019-09-02 13:59:00,mo628,spices,spices,spices
5,2019-09-02 14:00:00,mo628,spices,spices,spices
6,2019-09-02 14:01:00,mo628,spices,spices,spices
7,2019-09-02 14:02:00,mo628,dairy,spices,dairy
8,2019-09-02 14:03:00,mo628,dairy,dairy,dairy
9,2019-09-02 14:04:00,mo628,fruit,dairy,fruit
10,2019-09-02 14:05:00,mo628,checkout,fruit,checkout
0,2019-09-02 13:58:00,mo629,fruit,entrance,fruit
1,2019-09-02 13:59:00,mo629,checkout,fruit,checkout
0,2019-09-02 13:58:00,mo630,dairy,entrance,dairy
1,2019-09-02 13:59:00,mo630,dairy,dairy,dairy
2,2019-09-02 14:00:00,mo630,dairy,dairy,dairy
3,2019-09-02 14:01:00,mo630,fruit,dairy,fruit
4,2019-09-02 14:02:00,mo630,fruit,fruit,fruit
5,2019-09-02 14:03:00,mo630,checkout,fruit,checkout
0,2019-09-02 13:58:00,mo631,spices,entrance,spices
1,2019-09-02 13:59:00,mo631,dairy,spices,dairy
2,2019-09-02 14:00:00,mo631,fruit,dairy,fruit
3,2019-09-02 14:01:00,mo631,fruit,fruit,fruit
4,2019-09-02 14:02:00,mo631,dairy,fruit,dairy
5,2019-09-02 14:03:00,mo631,dairy,dairy,dairy
6,2019-09-02 14:04:00,mo631,dairy,dairy,dairy
7,2019-09-02 14:05:00,mo631,dairy,dairy,dairy
8,2019-09-02 14:06:00,mo631,dairy,dairy,dairy
9,2019-09-02 14:07:00,mo631,dairy,dairy,dairy
10,2019-09-02 14:08:00,mo631,dairy,dairy,dairy
11,2019-09-02 14:09:00,mo631,dairy,dairy,dairy
12,2019-09-02 14:10:00,mo631,dairy,dairy,dairy
13,2019-09-02 14:11:00,mo631,dairy,dairy,dairy
14,2019-09-02 14:12:00,mo631,dairy,dairy,dairy
15,2019-09-02 14:13:00,mo631,dairy,dairy,dairy
16,2019-09-02 14:14:00,mo631,dairy,dairy,dairy
17,2019-09-02 14:15:00,mo631,dairy,dairy,dairy
18,2019-09-02 14:16:00,mo631,dairy,dairy,dairy
19,2019-09-02 14:17:00,mo631,dairy,dairy,dairy
20,2019-09-02 14:18:00,mo631,checkout,dairy,checkout
0,2019-09-02 13:58:00,mo632,drinks,entrance,drinks
1,2019-09-02 13:59:00,mo632,checkout,drinks,checkout
0,2019-09-02 13:58:00,mo633,fruit,entrance,fruit
1,2019-09-02 13:59:00,mo633,fruit,fruit,fruit
2,2019-09-02 14:00:00,mo633,fruit,fruit,fruit
3,2019-09-02 14:01:00,mo633,drinks,fruit,drinks
4,2019-09-02 14:02:00,mo633,drinks,drinks,drinks
5,2019-09-02 14:03:00,mo633,fruit,drinks,fruit
6,2019-09-02 14:04:00,mo633,dairy,fruit,dairy
7,2019-09-02 14:05:00,mo633,dairy,dairy,dairy
8,2019-09-02 14:06:00,mo633,dairy,dairy,dairy
9,2019-09-02 14:07:00,mo633,dairy,dairy,dairy
10,2019-09-02 14:08:00,mo633,dairy,dairy,dairy
11,2019-09-02 14:09:00,mo633,dairy,dairy,dairy
12,2019-09-02 14:10:00,mo633,dairy,dairy,dairy
13,2019-09-02 14:11:00,mo633,fruit,dairy,fruit
14,2019-09-02 14:12:00,mo633,checkout,fruit,checkout
0,2019-09-02 13:59:00,mo634,dairy,entrance,dairy
1,2019-09-02 14:00:00,mo634,dairy,dairy,dairy
2,2019-09-02 14:01:00,mo634,dairy,dairy,dairy
3,2019-09-02 14:02:00,mo634,fruit,dairy,fruit
4,2019-09-02 14:03:00,mo634,checkout,fruit,checkout
0,2019-09-02 13:59:00,mo635,dairy,entrance,dairy
1,2019-09-02 14:00:00,mo635,dairy,dairy,dairy
2,2019-09-02 14:01:00,mo635,dairy,dairy,dairy
3,2019-09-02 14:02:00,mo635,dairy,dairy,dairy
4,2019-09-02 14:03:00,mo635,dairy,dairy,dairy
5,2019-09-02 14:04:00,mo635,dairy,dairy,dairy
6,2019-09-02 14:05:00,mo635,dairy,dairy,dairy
7,2019-09-02 14:06:00,mo635,dairy,dairy,dairy
8,2019-09-02 14:07:00,mo635,dairy,dairy,dairy
9,2019-09-02 14:08:00,mo635,checkout,dairy,checkout
0,2019-09-02 13:59:00,mo636,spices,entrance,spices
1,2019-09-02 14:00:00,mo636,spices,spices,spices
2,2019-09-02 14:01:00,mo636,spices,spices,spices
3,2019-09-02 14:02:00,mo636,fruit,spices,fruit
4,2019-09-02 14:03:00,mo636,checkout,fruit,checkout
0,2019-09-02 13:59:00,mo637,dairy,entrance,dairy
1,2019-09-02 14:00:00,mo637,checkout,dairy,checkout
0,2019-09-02 14:02:00,mo638,fruit,entrance,fruit
1,2019-09-02 14:03:00,mo638,drinks,fruit,drinks
2,2019-09-02 14:04:00,mo638,fruit,drinks,fruit
3,2019-09-02 14:05:00,mo638,fruit,fruit,fruit
4,2019-09-02 14:06:00,mo638,fruit,fruit,fruit
5,2019-09-02 14:07:00,mo638,fruit,fruit,fruit
6,2019-09-02 14:08:00,mo638,fruit,fruit,fruit
7,2019-09-02 14:09:00,mo638,checkout,fruit,checkout
0,2019-09-02 14:03:00,mo639,fruit,entrance,fruit
1,2019-09-02 14:04:00,mo639,checkout,fruit,checkout
0,2019-09-02 14:05:00,mo640,fruit,entrance,fruit
1,2019-09-02 14:06:00,mo640,drinks,fruit,drinks
2,2019-09-02 14:07:00,mo640,drinks,drinks,drinks
3,2019-09-02 14:08:00,mo640,checkout,drinks,checkout
0,2019-09-02 14:05:00,mo641,spices,entrance,spices
1,2019-09-02 14:06:00,mo641,checkout,spices,checkout
0,2019-09-02 14:05:00,mo642,drinks,entrance,drinks
1,2019-09-02 14:06:00,mo642,drinks,drinks,drinks
2,2019-09-02 14:07:00,mo642,checkout,drinks,checkout
0,2019-09-02 14:05:00,mo643,spices,entrance,spices
1,2019-09-02 14:06:00,mo643,dairy,spices,dairy
2,2019-09-02 14:07:00,mo643,dairy,dairy,dairy
3,2019-09-02 14:08:00,mo643,dairy,dairy,dairy
4,2019-09-02 14:09:00,mo643,dairy,dairy,dairy
5,2019-09-02 14:10:00,mo643,dairy,dairy,dairy
6,2019-09-02 14:11:00,mo643,dairy,dairy,dairy
7,2019-09-02 14:12:00,mo643,dairy,dairy,dairy
8,2019-09-02 14:13:00,mo643,dairy,dairy,dairy
9,2019-09-02 14:14:00,mo643,checkout,dairy,checkout
0,2019-09-02 14:05:00,mo644,spices,entrance,spices
1,2019-09-02 14:06:00,mo644,spices,spices,spices
2,2019-09-02 14:07:00,mo644,spices,spices,spices
3,2019-09-02 14:08:00,mo644,drinks,spices,drinks
4,2019-09-02 14:09:00,mo644,checkout,drinks,checkout
0,2019-09-02 14:08:00,mo645,fruit,entrance,fruit
1,2019-09-02 14:09:00,mo645,drinks,fruit,drinks
2,2019-09-02 14:10:00,mo645,drinks,drinks,drinks
3,2019-09-02 14:11:00,mo645,drinks,drinks,drinks
4,2019-09-02 14:12:00,mo645,drinks,drinks,drinks
5,2019-09-02 14:13:00,mo645,drinks,drinks,drinks
6,2019-09-02 14:14:00,mo645,drinks,drinks,drinks
7,2019-09-02 14:15:00,mo645,drinks,drinks,drinks
8,2019-09-02 14:16:00,mo645,spices,drinks,spices
9,2019-09-02 14:17:00,mo645,spices,spices,spices
10,2019-09-02 14:18:00,mo645,checkout,spices,checkout
0,2019-09-02 14:09:00,mo646,spices,entrance,spices
1,2019-09-02 14:10:00,mo646,spices,spices,spices
2,2019-09-02 14:11:00,mo646,fruit,spices,fruit
3,2019-09-02 14:12:00,mo646,fruit,fruit,fruit
4,2019-09-02 14:13:00,mo646,drinks,fruit,drinks
5,2019-09-02 14:14:00,mo646,drinks,drinks,drinks
6,2019-09-02 14:15:00,mo646,checkout,drinks,checkout
0,2019-09-02 14:09:00,mo647,spices,entrance,spices
1,2019-09-02 14:10:00,mo647,checkout,spices,checkout
0,2019-09-02 14:09:00,mo648,spices,entrance,spices
1,2019-09-02 14:10:00,mo648,dairy,spices,dairy
2,2019-09-02 14:11:00,mo648,fruit,dairy,fruit
3,2019-09-02 14:12:00,mo648,fruit,fruit,fruit
4,2019-09-02 14:13:00,mo648,fruit,fruit,fruit
5,2019-09-02 14:14:00,mo648,drinks,fruit,drinks
6,2019-09-02 14:15:00,mo648,checkout,drinks,checkout
0,2019-09-02 14:10:00,mo649,fruit,entrance,fruit
1,2019-09-02 14:11:00,mo649,checkout,fruit,checkout
0,2019-09-02 14:10:00,mo650,fruit,entrance,fruit
1,2019-09-02 14:11:00,mo650,checkout,fruit,checkout
0,2019-09-02 14:11:00,mo651,dairy,entrance,dairy
1,2019-09-02 14:12:00,mo651,dairy,dairy,dairy
2,2019-09-02 14:13:00,mo651,checkout,dairy,checkout
0,2019-09-02 14:11:00,mo652,drinks,entrance,drinks
1,2019-09-02 14:12:00,mo652,checkout,drinks,checkout
0,2019-09-02 14:11:00,mo653,fruit,entrance,fruit
1,2019-09-02 14:12:00,mo653,fruit,fruit,fruit
2,2019-09-02 14:13:00,mo653,fruit,fruit,fruit
3,2019-09-02 14:14:00,mo653,fruit,fruit,fruit
4,2019-09-02 14:15:00,mo653,fruit,fruit,fruit
5,2019-09-02 14:16:00,mo653,checkout,fruit,checkout
0,2019-09-02 14:12:00,mo654,fruit,entrance,fruit
1,2019-09-02 14:13:00,mo654,fruit,fruit,fruit
2,2019-09-02 14:14:00,mo654,fruit,fruit,fruit
3,2019-09-02 14:15:00,mo654,dairy,fruit,dairy
4,2019-09-02 14:16:00,mo654,dairy,dairy,dairy
5,2019-09-02 14:17:00,mo654,dairy,dairy,dairy
6,2019-09-02 14:18:00,mo654,dairy,dairy,dairy
7,2019-09-02 14:19:00,mo654,dairy,dairy,dairy
8,2019-09-02 14:20:00,mo654,dairy,dairy,dairy
9,2019-09-02 14:21:00,mo654,dairy,dairy,dairy
10,2019-09-02 14:22:00,mo654,dairy,dairy,dairy
11,2019-09-02 14:23:00,mo654,dairy,dairy,dairy
12,2019-09-02 14:24:00,mo654,dairy,dairy,dairy
13,2019-09-02 14:25:00,mo654,dairy,dairy,dairy
14,2019-09-02 14:26:00,mo654,checkout,dairy,checkout
0,2019-09-02 14:12:00,mo655,dairy,entrance,dairy
1,2019-09-02 14:13:00,mo655,dairy,dairy,dairy
2,2019-09-02 14:14:00,mo655,drinks,dairy,drinks
3,2019-09-02 14:15:00,mo655,drinks,drinks,drinks
4,2019-09-02 14:16:00,mo655,checkout,drinks,checkout
0,2019-09-02 14:15:00,mo656,dairy,entrance,dairy
1,2019-09-02 14:16:00,mo656,dairy,dairy,dairy
2,2019-09-02 14:17:00,mo656,dairy,dairy,dairy
3,2019-09-02 14:18:00,mo656,dairy,dairy,dairy
4,2019-09-02 14:19:00,mo656,spices,dairy,spices
5,2019-09-02 14:20:00,mo656,drinks,spices,drinks
6,2019-09-02 14:21:00,mo656,drinks,drinks,drinks
7,2019-09-02 14:22:00,mo656,drinks,drinks,drinks
8,2019-09-02 14:23:00,mo656,drinks,drinks,drinks
9,2019-09-02 14:24:00,mo656,drinks,drinks,drinks
10,2019-09-02 14:25:00,mo656,spices,drinks,spices
11,2019-09-02 14:26:00,mo656,spices,spices,spices
12,2019-09-02 14:27:00,mo656,checkout,spices,checkout
0,2019-09-02 14:16:00,mo657,dairy,entrance,dairy
1,2019-09-02 14:17:00,mo657,dairy,dairy,dairy
2,2019-09-02 14:18:00,mo657,dairy,dairy,dairy
3,2019-09-02 14:19:00,mo657,dairy,dairy,dairy
4,2019-09-02 14:20:00,mo657,fruit,dairy,fruit
5,2019-09-02 14:21:00,mo657,checkout,fruit,checkout
0,2019-09-02 14:19:00,mo658,spices,entrance,spices
1,2019-09-02 14:20:00,mo658,spices,spices,spices
2,2019-09-02 14:21:00,mo658,drinks,spices,drinks
3,2019-09-02 14:22:00,mo658,spices,drinks,spices
4,2019-09-02 14:23:00,mo658,dairy,spices,dairy
5,2019-09-02 14:24:00,mo658,checkout,dairy,checkout
0,2019-09-02 14:19:00,mo659,dairy,entrance,dairy
1,2019-09-02 14:20:00,mo659,dairy,dairy,dairy
2,2019-09-02 14:21:00,mo659,checkout,dairy,checkout
0,2019-09-02 14:19:00,mo660,fruit,entrance,fruit
1,2019-09-02 14:20:00,mo660,fruit,fruit,fruit
2,2019-09-02 14:21:00,mo660,checkout,fruit,checkout
0,2019-09-02 14:20:00,mo661,fruit,entrance,fruit
1,2019-09-02 14:21:00,mo661,checkout,fruit,checkout
0,2019-09-02 14:21:00,mo662,fruit,entrance,fruit
1,2019-09-02 14:22:00,mo662,fruit,fruit,fruit
2,2019-09-02 14:23:00,mo662,dairy,fruit,dairy
3,2019-09-02 14:24:00,mo662,dairy,dairy,dairy
4,2019-09-02 14:25:00,mo662,spices,dairy,spices
5,2019-09-02 14:26:00,mo662,fruit,spices,fruit
6,2019-09-02 14:27:00,mo662,fruit,fruit,fruit
7,2019-09-02 14:28:00,mo662,fruit,fruit,fruit
8,2019-09-02 14:29:00,mo662,checkout,fruit,checkout
0,2019-09-02 14:21:00,mo663,fruit,entrance,fruit
1,2019-09-02 14:22:00,mo663,dairy,fruit,dairy
2,2019-09-02 14:23:00,mo663,fruit,dairy,fruit
3,2019-09-02 14:24:00,mo663,fruit,fruit,fruit
4,2019-09-02 14:25:00,mo663,fruit,fruit,fruit
5,2019-09-02 14:26:00,mo663,fruit,fruit,fruit
6,2019-09-02 14:27:00,mo663,checkout,fruit,checkout
0,2019-09-02 14:21:00,mo664,fruit,entrance,fruit
1,2019-09-02 14:22:00,mo664,fruit,fruit,fruit
2,2019-09-02 14:23:00,mo664,fruit,fruit,fruit
3,2019-09-02 14:24:00,mo664,fruit,fruit,fruit
4,2019-09-02 14:25:00,mo664,fruit,fruit,fruit
5,2019-09-02 14:26:00,mo664,checkout,fruit,checkout
0,2019-09-02 14:21:00,mo665,spices,entrance,spices
1,2019-09-02 14:22:00,mo665,checkout,spices,checkout
0,2019-09-02 14:22:00,mo666,dairy,entrance,dairy
1,2019-09-02 14:23:00,mo666,drinks,dairy,drinks
2,2019-09-02 14:24:00,mo666,fruit,drinks,fruit
3,2019-09-02 14:25:00,mo666,fruit,fruit,fruit
4,2019-09-02 14:26:00,mo666,fruit,fruit,fruit
5,2019-09-02 14:27:00,mo666,fruit,fruit,fruit
6,2019-09-02 14:28:00,mo666,fruit,fruit,fruit
